College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",IT,INFORMATION TECHNOLOGY,178.5,176,174.5,162,116.5,113.5,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",ME,MECHANICAL ENGINEERING,163,154,147.5,108.5,0,0,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),176.5,173.5,172.5,154,121.5,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171,152.5,141.5,141.5,0,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",CE,CIVIL ENGINEERING,114.5,0,0,0,0,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",CS,COMPUTER SCIENCE AND ENGINEERING,175.5,158.5,154.5,149.5,0,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,164.5,152,163,131,0,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147.5,140,136,113.5,0,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",IT,INFORMATION TECHNOLOGY,162,149,154.5,143,0,0,0
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",ME,MECHANICAL ENGINEERING,133.5,106,106.5,106,0,0,0
